mmp_ID	DB	assembly_accession	bioproject_accession	biosample_accession	genbank_accession	NCBI_refseq_accession	analysis_project_type	sequencing_depth	publication_pmid	ref_biomaterial	tRNAs	rRNA5S	rRNA16S	rRNA23S	GC	contigs	Assembly_length	N50	genomes	markers	marker_sets	zero	one	two	three	four	fivepluss	Completeness	Contamination	Strain_heterogeneity
MMP04574079	MarRef	GCA_001678945.1	PRJNA316055	SAMN04574079	CP015124	NZ_CP015124.1	Whole genome sequencing (WGS)	500	27587825	27587825	59	4	4	4	61.51630157	1	4061726	4061726	56	582	313	2	578	2	0	0	0	99.57	0.43	100
MMP04578256	MarRef	GCA_001685415.1	PRJNA316485	SAMN04578256	CP014989	NZ_CP014989.1	Whole genome sequencing (WGS)	120	27932275	missing	48	2	2	2	72.42584493	1	3597395	3597395	488	306	183	1	305	0	0	0	0	99.45	0	0
MMP04579687	MarRef	GCA_002079305.1	PRJNA316381	SAMN04579687	CP015039|CP015040|CP015041|CP015042|CP015043	NZ_CP015039.1:NZ_CP015040.1:NZ_CP015041.1:NZ_CP015042.1:NZ_CP015043.1	Whole genome sequencing (WGS)	100	missing	missing	52	3	3	3	64.63835728	5	4473545	4137334	84	568	330	1	563	4	0	0	0	99.7	1.01	0
MMP04604227	MarRef	GCF_003312875.1	PRJNA317247	SAMN04604227	CP015163	NZ_CP015163	Whole genome sequencing (WGS)	138.17	29875351	29875351	50	4	4	4	70.69905496	1	9121443	9121443	33	350	203	0	346	4	0	0	0	100	0.86	0
MMP04620658	MarRef	GCA_001941605.1	PRJNA317518	SAMN04620658	CP015172	NZ_CP015172.1	Whole genome sequencing (WGS)	237.1	28528769	28528769	40	0	4	4	32.01997897	1	3952958	3952958	47	571	303	1	570	0	0	0	0	99.67	0	0
MMP04631738	MarRef	GCA_002163795.1	PRJNA317927	SAMN04631738	CP016095	NZ_CP016095.1	Whole genome sequencing (WGS)	50	missing	21791231	72	8	7	7	44.68050139	1	3097087	3097087	77	946	363	52	892	2	0	0	0	89.53	0.41	0
MMP04867928	MarRef	GCA_001677275.1	PRJNA318805	SAMN04867928	CP016177|CP016178|CP016179	NZ_CP016177.1:NZ_CP016178.1:NZ_CP016179.1	Whole genome sequencing (WGS)	127	missing	missing	1	10	9	9	45.18770397	3	4492181	2807405	80	922	367	24	882	15	1	0	0	95.7	2.14	0
MMP04870533	MarRef	GCA_001687545.1	PRJNA319016	SAMN04870533	CP016545	NZ_CP016545.1	Whole genome sequencing (WGS)	420	missing	20418413	47	1	1	1	65.01221795	1	2591680	2591680	26	569	293	2	567	0	0	0	0	99.54	0	0
MMP04870882	MarRef	GCA_001698205.1	PRJNA319016	SAMN04870882	CP016591	NZ_CP016591.1	Whole genome sequencing (WGS)	440	10.1016/j.margen.2017.02.003	20851911	49	1	1	1	65.75133037	1	3009496	3009496	26	569	293	3	565	1	0	0	0	99.52	0.17	0
MMP04870883	MarRef	GCA_001663155.1	PRJNA319016	SAMN04870883	CP015963	NZ_CP015963.1	Whole genome sequencing (WGS)	500	27538735	21278415	44	1	1	1	56.88319051	1	2673979	2673979	26	569	293	7	559	3	0	0	0	98.86	0.73	0
MMP04874701	MarRef	GCA_001632825.1	PRJNA319007	SAMN04874701	CP015346	NZ_CP015346.1	Whole genome sequencing (WGS)	150	missing	27242684	64	5	5	5	43.59077914	1	4721862	4721862	52	693	297	2	687	4	0	0	0	99.84	0.67	0
MMP04874702	MarRef	GCA_001632765.1	PRJNA319005	SAMN04874702	CP015345	NZ_CP015345.1	Whole genome sequencing (WGS)	190	missing	27242684	63	5	5	5	43.58217649	1	4755741	4755741	52	693	297	2	689	2	0	0	0	99.84	0.28	0
MMP04893606	MarRef	GCA_001854245.1	PRJNA310394	SAMN04893606	CP015381	NZ_CP015381.1:NZ_CP019913.2	Whole genome sequencing (WGS)	15	27846794	missing	58	3	3	3	56.82721121	1	4455400	4455400	83	247	155	3	241	3	0	0	0	98.39	1.94	0
MMP04909702	MarRef	GCA_001887715.1	PRJNA319824	SAMN04909702	CP015518	NZ_CP015518.1	Whole genome sequencing (WGS)	109.9	28183759	Http://link.springer.com/article/10.1007%2FBF00693407#page-1	54	3	3	3	57.41752438	1	3176364	3176364	83	247	155	1	245	1	0	0	0	99.35	0.65	0
MMP04914658	MarRef	GCA_002117205.1	PRJNA320042	SAMN04914658	CP015512|CP015513|CP015514	NZ_CP015512.1:NZ_CP015513.1:NZ_CP015514.1	Whole genome sequencing (WGS)	371.5	Http://www.dbpia.co.kr/Journal/ArticleDetail/NODE07161287	Http://www.dbpia.co.kr/Journal/ArticleDetail/NODE07161287	13	10	9	9	46.5463328	3	5163135	3394464	80	922	367	0	880	40	2	0	0	100	5.05	0
MMP04915575	MarRef	GCA_001647085.1	PRJNA320084	SAMN04915575	CP015520	NZ_CP015520.1	Whole genome sequencing (WGS)	162	27417831	27638197	47	2	1	1	51.10695769	1	1928801	1928801	45	299	202	0	296	3	0	0	0	100	1.24	0
MMP04939310	MarRef	GCA_001651805.1	PRJNA320435	SAMN04939310	CP015839	NZ_CP015839.1	Whole genome sequencing (WGS)	154	missing	29303694	85	6	6	6	58.79157286	1	5191609	5191609	43	529	233	0	528	1	0	0	0	100	0.07	0
MMP04979180	MarRef	GCA_001648195.1	PRJNA321299	SAMN04979180	CP015641	NZ_CP015641.1	Whole genome sequencing (WGS)	missing	28698510	26903981	60	4	4	4	60.28432062	1	5030941	5030941	228	583	244	1	581	1	0	0	0	99.59	0.14	0
MMP05162553	MarRef	GCA_001877055.1	PRJNA322426	SAMN05162553	CP017965	NZ_CP017965.1	Whole genome sequencing (WGS)	230	Https://doi.org/10.1016/j.margen.2017.03.002	10.1016/j.margen.2017.03.002	62	0	5	5	72.73869738	1	6585442	6585442	488	307	182	0	306	1	0	0	0	100	0.55	100
MMP05172241	MarRef	GCA_000812185.1	PRJNA223412	SAMN03273964	CP007026.1	NZ_CP007026.1	Whole genome sequencing (WGS)	40	25587132	21562601	42	0	1	1	33.15775634	1	1232129	1232129	207	145	103	1	144	0	0	0	0	99.51	0	0
MMP05178567	MarRef	GCA_001889165.1	PRJNA323409	SAMN05178567	CP016020|CP016021	NZ_CP016020.1:NZ_CP016021.1	Whole genome sequencing (WGS)	106.8	27901120	Http://www.spkx.net.cn/EN/Y2015/V36/I15/105	107	12	11	11	36.47237643	2	4361277	4344873	101	682	227	3	670	9	0	0	0	98.97	1.91	0
MMP05192545	MarRef	GCA_900105105.1	PRJEB16422	SAMN05192545	LT629754	NZ_LT629754.1	Whole genome sequencing (WGS)	missing	missing	missing	45	0	2	2	62.72763434	1	3368781	3368781	47	571	303	1	569	1	0	0	0	99.67	0.33	0
MMP05192588	MarRef	GCA_900101765.1	PRJEB15769	SAMN05192588	LT627735	NZ_LT627735.1	Whole genome sequencing (WGS)	missing	missing	missing	36	0	2	2	39.46739956	1	3253960	3253960	33	496	263	8	487	1	0	0	0	97.97	0.19	0
MMP05196200	MarRef	GCA_002204915.1	PRJNA323980	SAMN05196200	CP016321|CP016322|CP016323	NZ_CP016321.1:NZ_CP016322.1:NZ_CP016323.1	Whole genome sequencing (WGS)	463.28	Http://s-space.snu.ac.kr/bitstream/10371/137576/1/000000145308.pdf	missing	87	12	11	11	45.35130423	3	6067960	3260504	80	922	367	0	919	2	1	0	0	100	0.15	0
MMP05213947	MarRef	GCA_002021755.1	PRJNA314425	SAMN05213947	CP019959|CP019960	NZ_CP019959.1,NZ_CP019960.1	Whole genome sequencing (WGS)	151	missing	24086529	6	9	8	8	45.7423774	2	6322156	4109740	80	922	367	0	917	5	0	0	0	100	0.61	0
MMP05216198	MarRef	GCA_900105005.1	PRJEB16410	SAMN05216198	LT629748	NZ_LT629748.1	Whole genome sequencing (WGS)	missing	missing	21460136	59	4	4	4	58.54290258	1	3987943	3987943	263	507	232	1	505	1	0	0	0	99.57	0.09	0
MMP05216296	MarRef	GCA_900105995.1	PRJEB16450	SAMN05216296	LT629785	NZ_LT629785.1	Whole genome sequencing (WGS)	missing	missing	16957113	55	3	3	3	59.60565978	1	3769690	3769690	185	813	308	31	779	3	0	0	0	94.82	0.45	0
MMP05216488	MarRef	GCA_900102005.1	PRJEB15797	SAMN05216488	LT627736	NZ_LT627736.1	Whole genome sequencing (WGS)	missing	missing	missing	47	2	2	2	69.67584869	1	2922124	2922124	69	399	197	1	396	2	0	0	0	99.49	0.68	0
MMP05216535	MarRef	GCA_900108535.1	PRJEB15821	SAMN05216535	LT629970	NZ_LT629970.1	Whole genome sequencing (WGS)	missing	missing	15942867	62	4	4	4	60.31107343	1	4332290	4332290	228	583	244	0	581	2	0	0	0	100	0.55	0
MMP05225356	MarRef	GCA_001687805.1	PRJNA325197	SAMN05225356	CP016414|CP016415|CP016416|CP016417	NZ_CP016414.1:NZ_CP016415.1:NZ_CP016416.1:NZ_CP016417.1	Whole genome sequencing (WGS)	70	missing	missing	119	14	13	14	44.84054993	2	5277859	3326271	71	1065	378	4	1058	3	0	0	0	99.76	0.11	0
MMP05225364	MarRef	GCA_001685465.1	PRJNA325204	SAMN05225364	CP016307|CP016308|CP016309|CP016311|CP016310	NZ_CP016307.1:NZ_CP016308.1:NZ_CP016309.1:NZ_CP016310.1:NZ_CP016311.1	Whole genome sequencing (WGS)	237	missing	missing	1	10	9	10	44.76443263	4	4802852	3199837	71	1065	378	1	1056	8	0	0	0	99.93	0.88	0
MMP05225369	MarRef	GCA_001865855.1	PRJNA325707	SAMN05225369	CP017839	NZ_CP017839.1	Whole genome sequencing (WGS)	156	missing	missing	68	4	4	4	68.08027871	1	8304519	8304519	120	567	264	1	551	15	0	0	0	99.81	3.2	13.33
MMP05231554	MarRef	GCA_001951155.1	PRJNA325700	SAMN05231554	CP016359	NZ_CP016359.1	Whole genome sequencing (WGS)	25	missing	24048873	45	0	3	3	42.14460157	1	4007868	4007868	33	496	263	2	494	0	0	0	0	99.49	0	0
MMP05271497	MarRef	GCA_001679745.1	PRJNA326213	SAMN05271497	CP016224|CP016225	NZ_CP016224.1:NZ_CP016225.1	Whole genome sequencing (WGS)	200	27587824	missing	20	10	9	9	44.71126473	2	5406095	3535128	80	922	367	0	918	4	0	0	0	100	0.32	0
MMP05282066	MarRef	GCA_001687065.1	PRJNA326504	SAMN05282066	CP016432	NZ_CP016432.1	Whole genome sequencing (WGS)	95	27811102	16228510	48	0	2	2	52.12865476	1	2399850	2399850	433	272	182	2	267	3	0	0	0	98.9	0.64	0
MMP05284052	MarRef	GCA_002240355.1	PRJNA326530	SAMN05284052	CP016353|CP016354	NZ_CP016353.1:NZ_CP016354.1	Whole genome sequencing (WGS)	33.7	missing	19666793	50	3	3	3	67.59651913	2	6986413	6851918	33	350	203	0	349	1	0	0	0	100	0.25	0
MMP05285282	MarRef	GCA_001677435.1	PRJNA326567	SAMN05285282	CP016268	NZ_CP016268.1	Whole genome sequencing (WGS)	760	missing	26474827	49	1	1	1	57.82977917	1	4059892	4059892	119	544	284	39	496	8	0	1	0	90.99	2.28	0
MMP05302747	MarRef	GCA_001680025.1	PRJNA327130	SAMN05302747	CP016345|CP016346	NZ_CP016345.1:NZ_CP016346.1	Whole genome sequencing (WGS)	178.8	23929482	missing	13	12	11	11	45.08701482	2	5175153	3248023	80	922	367	0	900	21	1	0	0	100	2.79	4.17
MMP05302748	MarRef	GCA_001680045.1	PRJNA327130	SAMN05302748	CP016347|CP016348	NZ_CP016347.1:NZ_CP016348.1	Whole genome sequencing (WGS)	172.1	missing	missing	13	13	12	12	45.07958115	2	5168687	3241530	80	922	367	0	907	15	0	0	0	100	1.65	0
MMP05302750	MarRef	GCA_001680065.1	PRJNA327130	SAMN05302750	CP016349|CP016350	NZ_CP016349.1:NZ_CP016350.1	Whole genome sequencing (WGS)	208.2	missing	missing	13	12	12	12	44.99629658	2	5161448	3311485	80	922	367	0	904	17	1	0	0	100	2.29	5
MMP05302751	MarRef	GCA_001680085.1	PRJNA327130	SAMN05302751	CP016351|CP016352	NZ_CP016351.1:NZ_CP016352.1	Whole genome sequencing (WGS)	334.8	missing	missing	13	13	12	12	44.89116396	2	5549220	3498249	80	922	367	0	899	23	0	0	0	100	2.4	4.35
MMP05327862	MarRef	GCA_001693615.1	PRJNA327286	SAMN05327862	CP016556|CP016557|CP016558	NZ_CP016556.1:NZ_CP016557.1:NZ_CP016558.1	Whole genome sequencing (WGS)	237	28596395	9684317	5	12	11	11	45.56103804	3	5490012	3504421	71	1067	378	3	1053	11	0	0	0	99.4	0.76	0
MMP05366382	MarRef	GCA_001687625.1	PRJNA328207	SAMN05366382	CP016538	NZ_CP016538.2	Whole genome sequencing (WGS)	248.8	missing	14657138	71	9	9	9	47.17683372	1	3294582	3294582	750	275	151	1	274	0	0	0	0	99.34	0	0
MMP05366384	MarRef	GCA_001687605.1	PRJNA328210	SAMN05366384	CP016539	NZ_CP016539.2	Whole genome sequencing (WGS)	200.7	missing	21642486	71	9	9	9	49.98108884	1	3275844	3275844	750	275	151	1	274	0	0	0	0	99.34	0	0
MMP05370045	MarRef	GCA_002009175.1	PRJNA328345	SAMN05370045	CP018047	NZ_CP018047.1	Whole genome sequencing (WGS)	315.48	missing	24251399	72	6	6	6	70.46099289	1	7990492	7990492	49	577	284	3	572	2	0	0	0	99.49	0.7	0
MMP05375114	MarRef	GCA_001735745.1	PRJNA328568	SAMN05375114	CP017260	NZ_CP017260.1	Whole genome sequencing (WGS)	150	missing	Https://www.researchgate.net/publication/299760910_The_role_of_the_Bacteroidetes_strains_Formosa_sp_Hel3_A1_48_and_Hel1_33_131_in_polysaccharide_utilization_during_North_Sea_phytoplankton_blooms	39	0	2	2	36.61207141	1	2735159	2735159	47	571	303	7	561	3	0	0	0	97.69	0.34	0
MMP05375122	MarRef	GCA_001735715.1	PRJNA328569	SAMN05375122	CP017259	NZ_CP017259.1	Whole genome sequencing (WGS)	202	missing	Https://www.researchgate.net/publication/299760910_The_role_of_the_Bacteroidetes_strains_Formosa_sp_Hel3_A1_48_and_Hel1_33_131_in_polysaccharide_utilization_during_North_Sea_phytoplankton_blooms	41	0	2	2	36.36566964	1	2016455	2016455	47	571	303	11	560	0	0	0	0	96.7	0	0
MMP05379701	MarRef	GCA_001693335.1	PRJNA328770	SAMN05379701	CP016503	NZ_CP016503.1	Whole genome sequencing (WGS)	missing	28177288	28177288	41	0	2	2	40.78975915	1	1594791	1594791	106	477	284	14	458	5	0	0	0	95.42	1.76	60
MMP05417750	MarRef	GCA_001687665.1	PRJNA330591	SAMN05417750	CP016543|CP016544	NZ_CP016543.2:NZ_CP016544.1	Whole genome sequencing (WGS)	145.5	missing	17978233	7	11	11	11	40.0838904	2	3319332	3305371	750	275	151	1	272	2	0	0	0	99.34	0.99	50
MMP05428979	MarRef	GCA_900105595.1	PRJEB16493	SAMN05428979	LT629784	NZ_LT629784.1	Whole genome sequencing (WGS)	missing	missing	missing	51	2	2	2	63.60407362	1	4626255	4626255	107	485	316	2	477	6	0	0	0	99.58	1.11	0
MMP05464625	MarRef	GCA_001895265.1	PRJNA67141	SAMN05464625	CP016796	NZ_CP016796.1	Whole genome sequencing (WGS)	20	27881415	19413814	39	1	3	3	31.59871439	1	2237380	2237380	43	675	243	3	671	1	0	0	0	99.46	0.08	0
MMP05517979	MarRef	GCA_001857985.1	PRJNA349795	SAMN05517979	CP017775|CP017776	NZ_CP017775.1: NZ_CP017776.1	Whole genome sequencing (WGS)	350	28235608	missing	87	9	9	9	45.98906161	2	4241577	4206167	36	1200	269	6	1191	0	3	0	0	99.43	0.14	33.33
MMP05560454	MarRef	GCA_001767395.1	PRJNA338664	SAMN05560454	CP017014	NZ_CP017014.1	Whole genome sequencing (WGS)	387	27979952	27979952	50	4	4	4	64.07526874	1	4444449	4444449	120	571	265	4	565	2	0	0	0	99.28	0.18	0
MMP05567318	MarRef	GCA_002313025.1	PRJNA338714	SAMN05567318	CP016987|CP016988	NZ_CP016987.1	Whole genome sequencing (WGS)	266.41	missing	missing	4	10	9	9	47.74063641	2	4095733	3028272	67	1130	369	2	1126	2	0	0	0	99.96	0.12	0
MMP05601187	MarRef	GCA_001719165.1	PRJNA339618	SAMN05601187	CP017057	NZ_CP017057.1	Whole genome sequencing (WGS)	143.4	25059862	7520734	46	1	1	1	65.18846154	1	3251354	3251354	26	569	293	3	561	5	0	0	0	99.25	0.94	40
MMP05601187	MarRef	GCA_001719165.1	PRJNA339618	SAMN05601187	CP017057	NZ_CP017057.1	Whole genome sequencing (WGS)	143.36	25059862	7520734	46	1	1	1	65.18846154	1	3251354	3251354	26	569	293	3	561	5	0	0	0	99.25	0.94	40
MMP05695074	MarRef	GCA_001831475.1	PRJNA340213	SAMN05695074	CP017688	NZ_CP017688.1	Whole genome sequencing (WGS)	187.2	missing	27959776	61	0	7	7	35.98119125	1	3027316	3027316	81	511	283	1	505	5	0	0	0	99.65	0.88	0
MMP05711034	MarRef	GCA_001717465.1	PRJNA340268	SAMN05711034	CP017074	NZ_CP017074.1	Whole genome sequencing (WGS)	37	27811107	missing	45	3	3	3	54.167478	1	4719582	4719582	55	659	290	6	649	4	0	0	0	99.2	0.63	0
MMP05725820	MarRef	GCA_001831495.1	PRJNA341534	SAMN05725820	CP017689	NZ_CP017689.1	Whole genome sequencing (WGS)	273	28691654	28691654	77	7	6	6	38.75592684	1	3861671	3861671	52	693	297	6	682	5	0	0	0	97.98	1.29	0
MMP05726018	MarRef	GCA_001761365.1	PRJNA341555	SAMN05726018	CP017477	NZ_CP017477.1	Whole genome sequencing (WGS)	185.2	27902220	27902220	41	0	3	3	29.63806607	1	3809315	3809315	53	548	298	1	545	2	0	0	0	99.66	0.42	0
MMP05726019	MarRef	GCA_001761385.1	PRJNA341556	SAMN05726019	CP017476	NZ_CP017476.1	Whole genome sequencing (WGS)	226.3	28901906	28901906	45	0	2	2	61.304593	1	4944133	4944133	193	427	214	3	423	1	0	0	0	99.45	0.23	0
MMP05726021	MarRef	GCA_001856665.1	PRJNA341558	SAMN05726021	CP017781|CP017782|CP017783|CP017784	NZ_CP017781.1:NZ_CP017782.1:NZ_CP017783.1:NZ_CP017784.1	Whole genome sequencing (WGS)	295.4	missing	missing	1	3	3	3	68.7752175	7	4649055	3188543	84	568	330	2	562	3	1	0	0	99.39	1.11	16.67
MMP05756399	MarRef	GCA_001889405.1	PRJNA342410	SAMN05756399	CP017921	NZ_CP017921.1	Whole genome sequencing (WGS)	4724	28209822	10.1099/00207713-41-4-558	49	2	2	1	42.40041444	1	2022960	2022960	95	228	153	2	226	0	0	0	0	99.51	0	0
MMP05806433	MarRef	GCA_002442875.1	PRJNA343955	SAMN05806433	CP017414	NZ_CP017414.1	Whole genome sequencing (WGS)	350	29359184	29359184	36	2	2	2	36.69341791	1	3393238	3393238	2258	182	112	6	174	2	0	0	0	95.09	1.79	0
MMP05826283	MarRef	GCA_001767235.1	PRJNA345358	SAMN05826283	CP017599|CP017600	NZ_CP017599.1:NZ_CP017600.1	Whole genome sequencing (WGS)	98	missing	missing	3	0	2	2	43.51575542	2	9708657	9673108	82	579	450	4	566	9	0	0	0	99.26	1.37	11.11
MMP05826284	MarRef	GCA_001854205.1	PRJNA345361	SAMN05826284	CP017708|CP017709|CP017710	NZ_CP017708.1:NZ_CP017709.1:NZ_CP017710.1	Metagenome assembled genome (MAG)	75	27577966	27577966	60	0	1	1	43.54516997	3	9384764	9373345	82	579	450	7	566	6	0	0	0	99	0.93	0
MMP05826286	MarRef	GCA_001854405.1	PRJNA345363	SAMN05826286	CP017718	NZ_CP017718.1	Whole genome sequencing (WGS)	185	missing	missing	40	1	1	1	58.14184374	1	3628092	3628092	26	529	308	6	520	3	0	0	0	98.27	0.81	0
MMP05860636	MarRef	GCA_002119505.1	PRJNA344731	SAMN05860636	CP017889|CP017890	NZ_CP017889.1:NZ_CP017890.1	Whole genome sequencing (WGS)	147.55	missing	missing	14	13	12	12	44.59664155	2	5352051	3468303	80	922	367	0	911	11	0	0	0	100	0.63	63.64
MMP05860638	MarRef	GCA_002149105.1	PRJNA345277	SAMN05860638	CP017896|CP017897|CP017898	NZ_CP017896.1:NZ_CP0178971	Whole genome sequencing (WGS)	146.98	missing	missing	14	13	12	12	44.31025944	3	5674090	3476174	80	922	367	0	913	7	2	0	0	100	0.52	15.38
MMP05860639	MarRef	GCA_002119545.1	PRJNA345280	SAMN05860639	CP017899|CP017900|CP017901	NZ_CP017899.1:NZ_CP017900.1:NZ_CP017901.1	Whole genome sequencing (WGS)	148.77	missing	missing	14	13	12	12	44.30949543	3	5666255	3470916	80	922	367	0	913	7	2	0	0	100	0.52	15.38
MMP05860641	MarRef	GCA_002119565.1	PRJNA345284	SAMN05860641	CP017907|CP017908|CP017910|CP017909	NZ_CP017907.1:NZ_CP017908.1:NZ_CP017909.1	Whole genome sequencing (WGS)	136.36	missing	missing	14	13	12	12	44.30958115	4	5671999	3471297	80	922	367	0	898	15	9	0	0	100	1.59	73.81
MMP05860642	MarRef	GCA_002149085.1	PRJNA345285	SAMN05860642	CP017913|CP017914|CP017915	NZ_CP017913.1:NZ_CP017914.1:NZ_CP017915.1	Whole genome sequencing (WGS)	145.53	missing	missing	14	13	12	12	44.31831143	3	5655141	3468139	80	922	367	0	900	20	2	0	0	100	0.97	57.69
MMP05860643	MarRef	GCA_002119525.1	PRJNA345286	SAMN05860643	CP017916|CP017917	NZ_CP017916.1:NZ_CP017917.1	Whole genome sequencing (WGS)	141.45	missing	missing	14	15	14	14	44.0640674	2	4886292	3298328	71	1066	378	1	1049	16	0	0	0	99.96	1.56	62.5
MMP05860644	MarRef	GCA_002149065.1	PRJNA345293	SAMN05860644	CP017918|CP017919	NZ_CP017918.1:NZ_CP017919.1	Whole genome sequencing (WGS)	152.01	missing	missing	117	13	12	12	44.60738912	2	5362829	3465619	80	922	367	1	918	3	0	0	0	99.73	0.08	0
MMP05860645	MarRef	GCA_002119585.1	PRJNA345294	SAMN05860645	CP017911|CP017912	NZ_CP017911.1:NZ_CP017912.1	Whole genome sequencing (WGS)	141.18	missing	missing	14	13	12	12	44.59908357	2	5389178	3494647	80	922	367	0	911	11	0	0	0	100	1.17	72.73
MMP05920294	MarRef	GCA_001854125.1	PRJNA349097	SAMN05920294	CP017715	NZ_CP017715.1	Whole genome sequencing (WGS)	100	DOI · 10.1016/j.margen.2017.02.005	27902222	54	3	3	3	55.9077458	1	4121006	4121006	263	506	232	0	503	3	0	0	0	100	0.52	33.33
MMP05928840	MarRef	GCA_002813655.1	PRJNA349209	SAMN05928840	CP017766	NZ_CP017766.1	Whole genome sequencing (WGS)	520	missing	21654849	42	3	2	2	39.42539078	1	2506225	2506225	148	188	125	2	182	4	0	0	0	98.93	0.25	0
MMP05928841	MarRef	GCA_002813675.1	PRJNA349209	SAMN05928841	CP017767	NZ_CP017767.1	Whole genome sequencing (WGS)	612	missing	missing	42	3	2	2	39.38099986	1	2524329	2524329	148	188	125	2	186	0	0	0	0	98.93	0	0
MMP05928844	MarRef	GCA_002838205.1	PRJNA349209	SAMN05928844	CP017950	missing	Whole genome sequencing (WGS)	260	missing	missing	34	0	2	2	32.07497315	1	2157199	2157199	3167	126	75	1	123	2	0	0	0	98.67	1.78	0
MMP05933025	MarRef	GCA_001857945.1	PRJNA349787	SAMN05933025	CP017770|CP017771|CP017772|CP017773	NZ_CP017770.1:NZ_CP017771.1:NZ_CP017772.1:NZ_CP017773.1	Whole genome sequencing (WGS)	277.9	29068277	29068277	93	10	10	10	39.93150565	4	4757182	4627176	32	468	170	2	465	1	0	0	0	99.66	0.02	0
MMP05945920	MarRef	GCA_001889005.1	PRJNA350755	SAMN05945920	CP018153	NZ_CP018153.1	Whole genome sequencing (WGS)	353.9	missing	missing	46	0	3	3	38.15949503	1	2978890	2978890	33	496	263	1	493	2	0	0	0	99.62	0.76	100
MMP05945923	MarRef	GCA_001889045.1	PRJNA350758	SAMN05945923	CP018155	NZ_CP018155.1	Whole genome sequencing (WGS)	249.1	29521615	29521615	40	0	3	3	30.72724581	1	3019214	3019214	53	548	298	1	543	4	0	0	0	99.66	1.17	50
MMP05945924	MarRef	GCA_001889025.1	PRJNA350760	SAMN05945924	CP018154	NZ_CP018154.1	Whole genome sequencing (WGS)	284	missing	missing	42	2	2	2	46.11970355	1	2533042	2533042	26	569	293	9	555	5	0	0	0	98.05	0.85	80
MMP05946030	MarRef	GCA_001886815.1	PRJNA350778	SAMN05946030	CP018099	NZ_CP018099.1	Whole genome sequencing (WGS)	81.5	missing	12656191	46	1	1	1	45.09582225	1	4978542	4978542	2993	147	91	2	144	1	0	0	0	98.84	1.1	0
MMP05967050	MarRef	GCA_001886695.1	PRJNA352100	SAMN05967050	CP018097|CP018098	NZ_CP018097.1:NZ_CP018098.1	Whole genome sequencing (WGS)	327	missing	19671726	3	1	1	1	62.7129075	2	2724952	2495029	26	569	293	3	565	1	0	0	0	99.25	0.34	0
MMP05967630	MarRef	GCA_003054475.1	PRJNA352241	SAMN05967630	CP020114,CP020115	NZ_CP020114.1│NZ_CP020115.1	Whole genome sequencing (WGS)	145	29568283	2506812	45	0	4	4	41.23296796	2	5386612	5294286	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP05991969	MarRef	GCA_001886455.1	PRJNA352689	SAMN05991969	CP018026	NZ_CP018026.1	Whole genome sequencing (WGS)	20	missing	missing	67	7	5	5	44.96992592	1	4344440	4344440	52	693	297	2	690	1	0	0	0	99.84	0.17	0
MMP05991972	MarRef	GCA_001886395.1	PRJNA352689	SAMN05991972	CP018024|CP018025	NZ_CP018024.1:NZ_CP018025.1	Whole genome sequencing (WGS)	20	missing	missing	14	6	5	5	44.69812683	2	4927948	4324292	52	693	297	2	671	20	0	0	0	99.84	4.18	0
MMP05991973	MarRef	GCA_001886415.1	PRJNA352689	SAMN05991973	CP018027|CP018028	NZ_CP018027.1:NZ_CP018028.1	Whole genome sequencing (WGS)	20	missing	missing	14	2	5	5	44.69335583	2	4971382	4361254	52	693	297	8	665	20	0	0	0	99.17	4.18	0
MMP05991974	MarRef	GCA_001886435.1	PRJNA352689	SAMN05991974	CP018029|CP018030	NZ_CP018029.1:NZ_CP018030.1	Whole genome sequencing (WGS)	20	missing	missing	75	8	5	6	44.52611165	2	4652215	4349864	52	693	297	2	686	5	0	0	0	99.84	0.49	0
MMP05991975	MarRef	GCA_001886375.1	PRJNA352689	SAMN05991975	CP018023	CP018023.1	Whole genome sequencing (WGS)	20	missing	missing	44	6	5	5	44.23187224	1	4489456	4489456	52	693	297	1	690	2	0	0	0	99.95	0.28	0
MMP05992015	MarRef	GCA_001886475.1	PRJNA352689	SAMN05992015	CP018031	NZ_CP018031.1	Whole genome sequencing (WGS)	20	missing	missing	64	6	5	5	43.96600821	1	4143825	4143825	52	693	297	1	689	3	0	0	0	99.95	0.51	0
MMP06013870	MarRef	GCA_001886735.1	PRJNA353330	SAMN06013870	CP018076|CP018077|CP018078|CP018079|CP018080|CP018081	NZ_CP018076.1:NZ_CP018077.1 :NZ_CP018078.1 :NZ_CP018079.1 :NZ_CP018080.1:NZ_CP018081.1	Whole genome sequencing (WGS)	280	missing	missing	2	2	2	2	64.51565867	6	4691011	3840209	56	582	313	4	576	2	0	0	0	98.88	0.21	0
MMP06016472	MarRef	GCA_001895885.1	PRJNA353573	SAMN06016472	CP018197|CP018198	NZ_CP018197.1:NZ_CP018198.1	Whole genome sequencing (WGS)	378	missing	missing	81	8	8	8	41.41003141	2	3972565	3935874	93	711	241	2	707	2	0	0	0	99.48	0.25	0
