mmp_ID	DB	assembly_accession	bioproject_accession	biosample_accession	genbank_accession	NCBI_refseq_accession	analysis_project_type	sequencing_depth	publication_pmid	ref_biomaterial	tRNAs	rRNA5S	rRNA16S	rRNA23S	GC	contigs	Assembly_length	N50	genomes	markers	marker_sets	zero	one	two	three	four	fivepluss	Completeness	Contamination	Strain_heterogeneity
MMP07620386	MarDB	GCA_002722015.1	PRJNA391943	SAMN07620386	PBJV00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	1	0	46.31802705	70	2288189	37811	356	451	270	115	330	6	0	0	0	66.73	1.54	83.33
MMP07620387	MarDB	GCA_002720645.1	PRJNA391943	SAMN07620387	PBJF00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	1	1	0	68.73970654	26	3152488	160389	356	451	270	134	307	9	1	0	0	63.6	2.21	16.67
MMP07619125	MarDB	GCA_002721025.1	PRJNA391943	SAMN07619125	PBIZ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	4	0	1	0	40.08527208	75	3920627	71277	356	451	270	72	360	19	0	0	0	80.93	5.28	52.63
MMP07620388	MarDB	GCA_002720325.1	PRJNA391943	SAMN07620388	PBHX00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	54.08783221	60	2465451	50768	356	451	270	57	374	20	0	0	0	83.72	5.42	65
MMP07620389	MarDB	GCA_002719575.1	PRJNA391943	SAMN07620389	PBHS00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	49.49144414	61	2572972	52429	356	451	270	98	342	11	0	0	0	79.7	2.28	81.82
MMP07619126	MarDB	GCA_002720195.1	PRJNA391943	SAMN07619126	PBHH00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	3	0	0	0	32.65111255	21	1116403	59799	119	544	284	134	389	21	0	0	0	73.06	2.99	47.62
MMP07620390	MarDB	GCA_002720135.1	PRJNA391943	SAMN07620390	PBGX00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	3	1	0	0	55.20521634	76	3353924	61256	356	451	270	105	337	9	0	0	0	78.37	2.04	55.56
MMP07620391	MarDB	GCA_002719135.1	PRJNA391943	SAMN07620391	PBGU00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	52.65995088	61	2077294	38234	356	451	270	95	344	12	0	0	0	72.72	2.82	16.67
MMP07619127	MarDB	GCA_002718955.1	PRJNA391943	SAMN07619127	PBGG00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	62.81015626	130	4061219	34408	5449	104	58	33	52	19	0	0	0	72.41	4.73	100
MMP07619128	MarDB	GCA_002718845.1	PRJNA391943	SAMN07619128	PBFS00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	32.11714747	26	973508	40983	119	544	284	168	359	17	0	0	0	64.49	2.09	35.29
MMP07619129	MarDB	GCA_002719935.1	PRJNA391943	SAMN07619129	PBFI00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	34.75464343	18	1179569	89007	356	451	270	163	280	8	0	0	0	54.68	2.22	75
MMP07620392	MarDB	GCA_002718495.1	PRJNA391943	SAMN07620392	PBEU00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	46.01147484	56	1400455	23736	356	451	270	156	292	3	0	0	0	55.96	0.31	0
MMP07619130	MarDB	GCA_002718375.1	PRJNA391943	SAMN07619130	PBEI00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	38.1246216	24	878692	49038	5449	104	58	62	41	1	0	0	0	59.48	1.72	100
MMP07619142	MarDB	GCA_002717445.1	PRJNA391943	SAMN07619142	PBDY00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	39.84070091	31	1506851	59703	1495	261	164	54	202	5	0	0	0	80.99	3.05	20
MMP07619131	MarDB	GCA_002717305.1	PRJNA391943	SAMN07619131	PBDH00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	48.16583634	51	1212569	23702	5449	104	58	69	35	0	0	0	0	53.45	0	0
MMP07620393	MarDB	GCA_002717125.1	PRJNA391943	SAMN07620393	PBCU00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	61.25118558	23	3238912	207537	356	451	270	55	380	16	0	0	0	85.71	3.87	6.25
MMP07619132	MarDB	GCA_002716945.1	PRJNA391943	SAMN07619132	PBCF00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	1	0	29.25697603	6	1089911	820192	119	544	284	115	412	10	7	0	0	76.77	4.88	29.03
MMP07619133	MarDB	GCA_002716745.1	PRJNA391943	SAMN07619133	PBBW00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	3	0	1	0	33.55808748	9	1117814	289884	1164	275	174	61	209	5	0	0	0	72.56	2.87	100
MMP07619134	MarDB	GCA_002716665.1	PRJNA391943	SAMN07619134	PBBP00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	31.25069949	18	696938	58523	119	544	284	231	299	14	0	0	0	50.11	1.52	0
MMP07619135	MarDB	GCA_002717685.1	PRJNA391943	SAMN07619135	PBBK00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	35.20434296	31	890268	29749	5449	104	58	62	41	1	0	0	0	63.79	1.72	0
MMP07620394	MarDB	GCA_002715785.1	PRJNA391943	SAMN07620394	PBAA00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	1	1	0	52.9892842	49	2178933	51664	356	451	270	115	328	8	0	0	0	73.36	1.84	12.5
MMP07619136	MarDB	GCA_002715615.1	PRJNA391943	SAMN07619136	PAZR00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	48.52223804	86	2248400	26810	5449	104	58	67	37	0	0	0	0	55.17	0	0
MMP07619144	MarDB	GCA_002687095.1	PRJNA391943	SAMN07619144	NYZJ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	63.86262322	77	2557521	51399	564	349	230	13	326	10	0	0	0	94.86	4.35	90
MMP07619145	MarDB	GCA_002705565.1	PRJNA391943	SAMN07619145	PAHJ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	58.4271429	163	2996585	21864	564	349	230	47	298	4	0	0	0	86.83	1.74	0
MMP07619146	MarDB	GCA_002708995.1	PRJNA391943	SAMN07619146	PAPT00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	63.2422287	42	2602685	103184	564	349	230	24	323	2	0	0	0	91.52	0.87	50
MMP07619147	MarDB	GCA_002697855.1	PRJNA391943	SAMN07619147	NZYE00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	0	0	53.9669799	82	1882490	31313	2993	147	91	39	104	4	0	0	0	76.6	4.4	0
MMP07619148	MarDB	GCA_002726335.1	PRJNA391943	SAMN07619148	PBSR00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	3	1	1	0	63.923796	279	5970290	26735	5449	104	58	10	75	19	0	0	0	83.62	4.92	0
MMP07619149	MarDB	GCA_002718795.1	PRJNA391943	SAMN07619149	PBFQ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	59.56145943	134	3494728	26653	2993	147	91	63	82	2	0	0	0	63.67	2.2	0
MMP07619150	MarDB	GCA_002686955.1	PRJNA391943	SAMN07619150	NYZA00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	63.44008767	270	4278577	17800	2993	147	91	12	131	4	0	0	0	89.56	2.4	0
MMP07619151	MarDB	GCA_002686915.1	PRJNA391943	SAMN07619151	NYYY00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	65.59801044	87	1677153	22804	2993	147	91	47	99	1	0	0	0	55.49	1.1	100
MMP07619152	MarDB	GCA_002695775.1	PRJNA391943	SAMN07619152	NZQB00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	61.66479265	110	2387925	27226	2993	147	91	13	125	7	2	0	0	87.85	8.34	15.38
MMP07619153	MarDB	GCA_002695705.1	PRJNA391943	SAMN07619153	NZPW00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	52.28755765	134	1658144	13342	2993	147	91	49	93	5	0	0	0	62.83	4.95	40
MMP07619154	MarDB	GCA_002693325.1	PRJNA391943	SAMN07619154	NZPK00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	4	40.99849336	166	3573524	28954	2993	147	91	13	127	7	0	0	0	89.5	7.14	14.29
MMP07619155	MarDB	GCA_002711035.1	PRJNA391943	SAMN07619155	PAID00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	61.41067402	57	1923024	45733	2993	147	91	38	105	4	0	0	0	62.57	4.4	25
MMP07619156	MarDB	GCA_002731735.1	PRJNA391943	SAMN07619156	PCCM00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	61.6067473	145	2160153	16933	2993	147	91	36	109	2	0	0	0	80.16	2.2	0
MMP07619157	MarDB	GCA_002730265.1	PRJNA391943	SAMN07619157	PBZP00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	60.22807743	149	5265931	46666	2993	147	91	26	119	2	0	0	0	75.27	1.65	0
MMP07619158	MarDB	GCA_002730115.1	PRJNA391943	SAMN07619158	PBZH00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	2	0	0	52.10450757	108	2310493	26900	2993	147	91	24	117	6	0	0	0	80.34	6.04	16.67
MMP07619159	MarDB	GCA_002725915.1	PRJNA391943	SAMN07619159	PBRM00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	62.7324092	293	3810359	13778	2993	147	91	17	124	6	0	0	0	85.61	5.01	0
MMP07619160	MarDB	GCA_002725435.1	PRJNA391943	SAMN07619160	PBPG00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	53.61341389	132	1590352	15258	2993	147	91	48	97	2	0	0	0	57.08	1.65	50
MMP07619161	MarDB	GCA_002724575.1	PRJNA391943	SAMN07619161	PBPC00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	51.67742081	100	2398146	44942	2993	147	91	22	122	3	0	0	0	85.55	2.3	0
MMP07619162	MarDB	GCA_002728495.1	PRJNA391943	SAMN07619162	PBUL00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	54.58816364	43	2429970	113833	2993	147	91	10	129	8	0	0	0	94.04	6.59	62.5
MMP07619163	MarDB	GCA_002727195.1	PRJNA391943	SAMN07619163	PBWH00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	1	59.06628516	38	5422662	226663	2993	147	91	16	130	1	0	0	0	86.81	1.1	0
MMP07619164	MarDB	GCA_002724215.1	PRJNA391943	SAMN07619164	PBOD00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	62.27680666	266	5850589	30881	2993	147	91	10	134	3	0	0	0	93.59	3.3	0
MMP07619165	MarDB	GCA_002714465.1	PRJNA391943	SAMN07619165	PAXL00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	56.45215882	78	5214681	120413	2993	147	91	4	134	9	0	0	0	97.74	8.24	55.56
MMP07619166	MarDB	GCA_002714045.1	PRJNA391943	SAMN07619166	PAWG00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	45.23186056	16	1991930	178775	2993	147	91	8	134	5	0	0	0	92.24	5.49	0
MMP07619167	MarDB	GCA_002712565.1	PRJNA391943	SAMN07619167	PAUA00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	60.47648078	52	1878145	42399	2993	147	91	39	103	5	0	0	0	69.87	3.85	0
MMP07619168	MarDB	GCA_002712305.1	PRJNA391943	SAMN07619168	PATE00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	1	1	0	60.19171061	146	4765829	40257	2993	147	91	9	135	3	0	0	0	90.11	2.75	0
MMP07619169	MarDB	GCA_002709665.1	PRJNA391943	SAMN07619169	PAQK00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	52.90846976	84	5266773	73707	2993	147	91	7	136	4	0	0	0	94.44	4.4	50
MMP07619170	MarDB	GCA_002720695.1	PRJNA391943	SAMN07619170	PBJK00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	10	0	0	0	59.37791369	26	3660521	260393	2993	147	91	47	100	0	0	0	0	54.4	0	0
MMP07619171	MarDB	GCA_002720665.1	PRJNA391943	SAMN07619171	PBJI00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	3	0	1	0	53.99288598	23	2259481	143297	2993	147	91	11	128	7	1	0	0	88.95	9.89	30
MMP07619172	MarDB	GCA_002719115.1	PRJNA391943	SAMN07619172	PBGR00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	51.50532508	48	2183349	59286	2993	147	91	54	90	2	1	0	0	51.87	4.4	20
MMP07619173	MarDB	GCA_002718595.1	PRJNA391943	SAMN07619173	PBFD00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	3	1	1	0	45.08911059	7	2021477	439213	2993	147	91	6	139	2	0	0	0	94.44	2.2	0
MMP07619174	MarDB	GCA_002716565.1	PRJNA391943	SAMN07619174	PBBI00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	45.80735246	43	1062801	24785	2993	147	91	69	76	2	0	0	0	52.68	2.2	0
MMP07619175	MarDB	GCA_002684555.1	PRJNA391943	SAMN07619175	NYVH00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	1	49.74313781	433	7060206	20642	2921	146	90	13	132	1	0	0	0	90.81	1.11	0
MMP07619176	MarDB	GCA_002724985.1	PRJNA391943	SAMN07619176	PBQK00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	1	52.80522499	245	8403301	54252	2921	146	90	3	142	1	0	0	0	97.22	1.11	0
MMP07619177	MarDB	GCA_002706765.1	PRJNA391943	SAMN07619177	PAJV00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	1	1	50.77552583	78	7896062	160688	2921	146	90	0	144	1	1	0	0	100	3.33	0
MMP07619178	MarDB	GCA_002700145.1	PRJNA391943	SAMN07619178	PACQ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	0	0	66.45456033	73	5354704	113649	148	572	276	13	538	19	2	0	0	96.95	5.74	68
MMP07619179	MarDB	GCA_002693185.1	PRJNA391943	SAMN07619179	NZOU00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	43.1311559	178	3289833	21015	33	496	263	63	415	17	1	0	0	88.51	4.03	15
MMP07619180	MarDB	GCA_002738205.1	PRJNA391943	SAMN07619180	NZNF00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	5	0	0	0	55.75182262	45	4781580	300181	263	507	232	15	484	8	0	0	0	95.54	1.74	0
MMP07619181	MarDB	GCA_002685565.1	PRJNA391943	SAMN07619181	NYXG00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	59.5429965	57	4461979	232226	263	503	230	5	487	11	0	0	0	98.44	3.01	18.18
MMP07619182	MarDB	GCA_002684095.1	PRJNA391943	SAMN07619182	NYUN00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	60.30479469	111	4517664	105895	263	503	230	8	481	13	1	0	0	96.96	5.29	0
MMP07619183	MarDB	GCA_002683475.1	PRJNA391943	SAMN07619183	NYTL00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	61.47700386	73	2800426	53548	5449	104	58	56	48	0	0	0	0	68.62	0	0
MMP07619184	MarDB	GCA_002692965.1	PRJNA391943	SAMN07619184	NZNC00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	6	0	0	0	64.541351	31	3800706	216328	263	503	230	1	501	1	0	0	0	99.78	0.43	0
MMP07619185	MarDB	GCA_002726835.1	PRJNA391943	SAMN07619185	PBSI00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	5	1	0	0	60.50825187	59	4089862	107182	263	503	230	17	481	5	0	0	0	96.71	1.63	0
MMP07619186	MarDB	GCA_002707095.1	PRJNA391943	SAMN07619186	PALZ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	60.89849293	31	4069214	232722	263	503	230	1	498	4	0	0	0	99.78	1.2	0
MMP07619187	MarDB	GCA_002723335.1	PRJNA391943	SAMN07619187	PBNU00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	61.5791809	21	3734379	250510	263	503	230	2	497	3	1	0	0	99.57	1.63	0
MMP07619188	MarDB	GCA_002719515.1	PRJNA391943	SAMN07619188	PBHW00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	3	1	1	0	61.18508508	18	2992494	242617	263	503	230	146	353	4	0	0	0	72.67	1.2	0
MMP07619190	MarDB	GCA_002683395.1	PRJNA391943	SAMN07619190	NYTG00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	57.06690897	94	2059111	33453	263	498	228	71	427	0	0	0	0	84.2	0	0
MMP07619191	MarDB	GCA_002683335.1	PRJNA391943	SAMN07619191	NYTE00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	0	0	53.91969091	65	2236758	58222	263	498	228	111	365	22	0	0	0	76.23	1.65	81.82
MMP07619193	MarDB	GCA_002696455.1	PRJNA391943	SAMN07619193	NZTK00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	58.28828241	65	1196424	21807	263	498	228	175	318	5	0	0	0	58.2	0.6	60
MMP07619192	MarDB	GCA_002703585.1	PRJNA391943	SAMN07619192	NZRV00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	52.94413459	117	1773781	15797	263	498	228	202	294	2	0	0	0	57.85	0.66	0
MMP07619194	MarDB	GCA_002693815.1	PRJNA391943	SAMN07619194	NZKJ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	53.07362051	199	2243478	13149	263	498	228	115	371	10	2	0	0	73.78	4.83	18.75
MMP07619195	MarDB	GCA_002689915.1	PRJNA391943	SAMN07619195	NZIJ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	52.09171418	106	2063236	21957	263	498	228	99	395	4	0	0	0	79.3	1.33	50
MMP07619196	MarDB	GCA_002691565.1	PRJNA391943	SAMN07619196	NZIH00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	53.03161867	69	1657217	30889	263	498	228	101	383	14	0	0	0	76.71	1.12	100
MMP07619189	MarDB	GCA_002691405.1	PRJNA391943	SAMN07619189	NZHM00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	52.74053545	129	1794777	14873	263	498	228	184	305	9	0	0	0	60	1.89	0
MMP07619198	MarDB	GCA_002705465.1	PRJNA391943	SAMN07619198	PAGS00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	56.71618678	94	1291529	14314	263	498	228	171	324	3	0	0	0	64.06	1.1	0
MMP07619197	MarDB	GCA_002704305.1	PRJNA391943	SAMN07619197	PAFI00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	1	0	0	53.04416181	39	2606596	95612	263	498	228	19	445	34	0	0	0	93.98	5.87	97.06
MMP07619199	MarDB	GCA_002730255.1	PRJNA391943	SAMN07619199	PBZQ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	0	0	55.53344764	113	1763069	18514	263	498	228	209	278	6	4	1	0	50.99	1.45	8.33
MMP07619200	MarDB	GCA_002713245.1	PRJNA391943	SAMN07619200	PAVY00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	56.55726045	55	1434044	26807	263	498	228	193	286	19	0	0	0	54.1	3.55	63.16
MMP07619201	MarDB	GCA_002722475.1	PRJNA391943	SAMN07619201	PBMD00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	0	0	53.8253443	68	1654936	26172	263	498	228	206	290	2	0	0	0	52.51	0.58	50
MMP07619202	MarDB	GCA_002721785.1	PRJNA391943	SAMN07619202	PBLO00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	57.20285005	46	2717702	71794	263	498	228	37	458	3	0	0	0	91.94	0.66	33.33
MMP07619203	MarDB	GCA_002699145.1	PRJNA391943	SAMN07619203	PABK00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	1	0	64.69246973	61	5201423	157464	263	503	230	10	479	14	0	0	0	98.36	3.33	64.29
MMP07619204	MarDB	GCA_002687855.1	PRJNA391943	SAMN07619204	NZBJ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	37.89244917	227	3155122	16182	2258	182	112	52	128	2	0	0	0	73.14	1.79	0
MMP07619205	MarDB	GCA_002711245.1	PRJNA391943	SAMN07619205	PAGQ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	4	0	0	0	40.27889934	170	1999933	11308	2258	182	112	69	112	1	0	0	0	51.46	0.89	0
MMP07619206	MarDB	GCA_002713145.1	PRJNA391943	SAMN07619206	PAVS00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	1	1	0	37.33596747	25	3750247	210100	2258	182	112	10	159	13	0	0	0	91.67	8.04	15.38
MMP07619207	MarDB	GCA_002712005.1	PRJNA391943	SAMN07619207	PASP00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	37.80846657	20	3963517	244464	2258	182	112	8	172	2	0	0	0	93.9	1.79	0
MMP07619208	MarDB	GCA_002711995.1	PRJNA391943	SAMN07619208	PASN00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	40.15426789	23	3700446	361554	2258	182	112	10	170	1	1	0	0	92.11	2.68	0
MMP07619209	MarDB	GCA_002707495.1	PRJNA391943	SAMN07619209	PAMZ00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	13	0	0	0	37.46393996	22	3358635	291372	2258	182	112	23	143	16	0	0	0	84.08	2.46	0
MMP07619210	MarDB	GCA_002706205.1	PRJNA391943	SAMN07619210	PAKC00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	34.04413977	104	2895303	32242	2258	182	112	28	150	4	0	0	0	81.19	2.23	75
MMP07619211	MarDB	GCA_002718735.1	PRJNA391943	SAMN07619211	PBFR00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	0	0	39.07601043	38	1661101	50165	2258	182	112	78	104	0	0	0	0	55.36	0	0
MMP07619212	MarDB	GCA_002715375.1	PRJNA391943	SAMN07619212	PAZA00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	0	1	0	35.13179059	103	2644081	28379	2258	182	112	71	110	1	0	0	0	62.4	0.89	0
MMP07619213	MarDB	GCA_002686115.1	PRJNA391943	SAMN07619213	NZAF00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	2	0	1	1	34.32388671	193	2503752	14697	2258	182	112	70	102	10	0	0	0	60.75	1.64	0
MMP07619214	MarDB	GCA_002720865.1	PRJNA391943	SAMN07619214	PBIO00000000	missing	Metagenome assembled genome (MAG)	missing	10.1038/sdata.2017.203	missing	1	1	0	0	38.31662514	33	4908770	305426	2258	182	112	7	169	5	1	0	0	94.79	5.41	12.5
